ArialMT	11	The suicide rates for males serving in the permanent forces in most other occupations
ArialMT	11	were too small to derive a reliable result.
ArialMT	9	1 Understanding suicide 229
HelveticaNeue-Bold	14	Suicide rates of ex-serving ADF members
Arial-ItalicMT	11	95. AIHW’s Serving and ex-serving Australian Defence Force members who have
Arial-ItalicMT	11	served since 1985: suicide monitoring 1997 to 2021 report examined ADF suicide
ArialMT	11	rates with comparable rates in the Australian population (among males or females,
ArialMT	11	as appropriate) for the same period. It found suicide rates were:
ArialMT	11	• 26% higher for ex-serving males who served in either the permanent or
ArialMT	11	reserve forces
ArialMT	11	• 107% (or 2.07 times) higher for ex-serving females who served in either the
ArialMT	11	permanent or reserve forces.97
ArialMT	11	96. As explained in section 1.3.1, ex-serving ADF members may have served solely in the
ArialMT	11	permanent forces or the reserve forces, or a combination of both. Service duties and
ArialMT	11	obligations, possible career paths, exposure to ADF culture and time absent from loved
ArialMT	11	ones typically vary depending on whether service is in the permanent forces or the
ArialMT	11	reserve forces.98
ArialMT	11	97. We compared the suicide rates of ex-serving members who served in the permanent
ArialMT	11	forces (which can include the reserves) or solely in the reserve forces, with those of
ArialMT	11	Australian males and females as appropriate. We found the suicide rates were:
ArialMT	11	• 42% higher for ex-serving males who served in the permanent forces99
ArialMT	11	• similar to those of Australian males for ex-serving males who served solely in
ArialMT	11	the reserve forces100
ArialMT	11	• 110% (or 2.10 times) higher for ex-serving females who served in the permanent
ArialMT	11	forces101
ArialMT	11	• 104% (or 2.04 times) higher for ex-serving females who served solely in the
ArialMT	11	reserve forces.102
ArialMT	11	98. These figures indicate that groups at higher risk of suicide than the age- and sex-
ArialMT	11	adjusted Australian population include:
ArialMT	11	• ex-serving males who served in the permanent forces
ArialMT	11	• all ex-serving females, regardless of whether they served in the permanent forces
ArialMT	11	or solely in the reserve forces.
ArialMT	11	99. It is important to note that these four groups of ex-serving males and females who
ArialMT	11	had served in permanent or reserve forces are not homogeneous. We examined the
ArialMT	11	underlying factors that differentiate people in these groups.
ArialMT	9	230 Royal Commission into Defence and Veteran Suicide: Final Report
HelveticaNeue-Bold	14	Suicide rates of ex-serving members who served in the
HelveticaNeue-Bold	14	permanent forces
ArialMT	11	100. We first discuss the finding that ex-serving males who served in the permanent forces
ArialMT	11	were 42% more likely to die by suicide than Australian males.
ArialMT	11	101. We studied suicide rates in 13 sub-populations of ex-serving males who served in the
ArialMT	11	permanent forces. The categories studied were:
ArialMT	11	• age
ArialMT	11	• service arm
ArialMT	11	• length of service
ArialMT	11	• time since separation
ArialMT	11	• rank
ArialMT	11	• separation reason
ArialMT	11	• deployment history
ArialMT	11	• enlistment age
ArialMT	11	• separation during initial training
ArialMT	11	• occupational group
ArialMT	11	• whether they were in the Trained Force, had reported a WHS injury or been
ArialMT	11	involved in disciplinary action.
ArialMT	11	102. We set out the full results of this analysis, including confidence intervals, methodology
ArialMT	11	and limitations, in Appendix I, Comparative rates of suicide – ex-serving ADF members.
ArialMT	11	103. Our analysis found the at-risk groups of ex-serving males who served in the permanent
ArialMT	11	forces are those who:
ArialMT	11	• separated involuntarily for medical reasons
ArialMT	11	• separated involuntarily for the reason ‘retention-not-in-service-interest’
ArialMT	11	(sometimes called ‘administrative discharge’)
ArialMT	11	• served in logistics, or combat and security roles
ArialMT	11	• separated during initial training in Army soldier combat and security roles
ArialMT	11	• served as soldiers or sailors in Army Trained Force or Navy Trained Force
ArialMT	11	• deployed in combat and security roles and were exposed to direct or
ArialMT	11	indirect harm.103
ArialMT	9	1 Understanding suicide 231
ArialMT	11	104. Second, we examined the higher rate of suicide in ex-serving females, finding that
ArialMT	11	those who served in the permanent forces were 2.1 times (110%) more likely to die
ArialMT	11	by suicide than Australian females.104
ArialMT	11	105. At-risk groups of ex-serving females who served in the permanent forces are those who:
ArialMT	11	• separated involuntarily for medical reasons
ArialMT	11	• separated involuntarily for the reason ‘retention-not-in-service-interest’
ArialMT	11	• served in combat and security or health roles.105
ArialMT	11	106. As noted previously, these at-risk groups help us identify which ADF groups are
ArialMT	11	associated with higher rates of suicide, but they do not tell us why these groups are
ArialMT	11	at risk (what causes that higher risk). Further research, particularly advanced statistical
ArialMT	11	modelling, is required to answer that question.
HelveticaNeue-Bold	13	Medical separation
ArialMT	11	107. Medical separation, or medical discharge, is the involuntary termination of a member’s
ArialMT	11	ADF service on the grounds of permanent or long-term unfitness to serve or unfitness
ArialMT	11	for operational deployment.106
ArialMT	11	108. Our research found that ex-serving males who served in the permanent forces and who
ArialMT	11	separated involuntarily for medical reasons are 2.84 times (184%) more likely to die by
ArialMT	11	suicide than Australian males.107
ArialMT	11	109. Ex-serving females who served in the permanent forces and separated involuntarily
ArialMT	11	for medical reasons are almost five times (398%) more likely to die by suicide than
ArialMT	11	Australian females.108
ArialMT	11	110. Of the sub-populations studied in the AIHW ADF suicide monitoring report, the cohort
ArialMT	11	with the highest suicide rate was ex-serving males who separated involuntarily for
ArialMT	11	medical reasons.109 However, new research found other cohorts with equal or
ArialMT	11	higher rates.
HelveticaNeue-Bold	13	Separation for reason ‘retention not-in-service interest’
ArialMT	11	111. Separation for the reason ‘retention-not-in-service-interest’ is a form of involuntary
ArialMT	11	separation when retention of the member is deemed to be no longer in the interest
ArialMT	11	of the ADF. This usually means a decision was made that:
ArialMT	11	• the member was underperforming
ArialMT	11	• the member’s behaviour was not acceptable (for instance, they were convicted
ArialMT	11	of a criminal or service offence)
ArialMT	11	• the member was no longer deemed suitable to serve in a particular role or at a
ArialMT	11	particular rank
ArialMT	9	232 Royal Commission into Defence and Veteran Suicide: Final Report
ArialMT	11	• the member failed to meet one or more conditions of their appointment, enlistment
ArialMT	11	or promotion
ArialMT	11	• the role filled by the member was not aligned with workforce planning; measures
ArialMT	11	to improve effectiveness and efficiency; or measures to improve the morale,
ArialMT	11	welfare and discipline of the Defence Force, or its reputation and standing in
ArialMT	11	the community.110
ArialMT	11	112. The suicide rate for ex-serving males who served in the permanent forces and
ArialMT	11	separated involuntarily for the reason ‘retention-not-in-service-interest’ was around
ArialMT	11	three times (197%) higher that the rate for Australian males.111
ArialMT	11	113. The suicide rate for this cohort within one year of separation was six times higher
ArialMT	11	than that of Australian males.112
ArialMT	11	114. Females who served in the permanent forces and separated involuntarily for the
ArialMT	11	reason ‘retention-not-in-service-interest’ were 3.45 times (245%) more likely to die
ArialMT	11	by suicide than Australian females.113
HelveticaNeue-Bold	13	Occupational group
ArialMT	11	115. Our analysis also determined the suicide rates of ex-serving members from the
ArialMT	11	various occupational groups. Ex-serving males who served in the permanent forces
ArialMT	11	in logistics roles were 69% more likely to die by suicide. Those who served in combat
ArialMT	11	and security roles in the Army were over two times (112%) more likely to die by suicide
ArialMT	11	than Australian males. Other occupational groups of ex-serving males who served in
ArialMT	11	the permanent forces were not found to be at risk.114
ArialMT	11	116. Ex-serving females who served in the permanent forces in combat and security roles
ArialMT	11	were 5.52 times (452%) more likely to die by suicide than Australian females. Those
ArialMT	11	who served in health roles were 3.12 times (212%) more likely to die by suicide. Other
ArialMT	11	occupational groups of ex-serving females who served in the permanent forces were
ArialMT	11	not found to be at risk.115
HelveticaNeue-Bold	13	Separation during initial training
ArialMT	11	117. Our analysis found that ex-serving males who served in the permanent forces and
ArialMT	11	separated during Army soldier initial training had an increased risk of suicide.
ArialMT	11	118. On joining the ADF as a general entry sailor, soldier or aviator, all recruits complete a
ArialMT	11	training course of around 11 weeks at the recruit school of their respective service. The
ArialMT	11	purpose of recruit training is to induct recruits into the ADF through intensive training
ArialMT	11	in basic military skills, knowledge and required behaviour. Following the recruit course,
ArialMT	11	they commence initial employment training, which can include workplace experience
ArialMT	11	and periods of on-the-job training. It is approximately 9 months in duration for members
ArialMT	11	of the permanent forces.116
ArialMT	9	1 Understanding suicide 233
ArialMT	11	119. Our research found that ex-serving males who were recruited for combat and security
ArialMT	11	roles in the permanent forces and separated during Army soldier initial training were
ArialMT	11	2.70 times (170%) more likely to die by suicide than Australian males. Other groups of
ArialMT	11	ex-serving males who served in the permanent forces in combat and security roles and
ArialMT	11	separated during initial training – including officers, Navy sailors and Air Force aviators
ArialMT	11	– were found not to be at greater risk.117
ArialMT	11	120. Ex-serving females who were recruited for the permanent forces and separated during
ArialMT	11	initial training and were ‘other ranks’ (that is, not training to be officers) were 5.33
ArialMT	11	times more likely to die by suicide than Australian females (433%). Other groups of
ArialMT	11	ex-serving females who were recruited for the permanent forces and separated during
ArialMT	11	initial training were found not to be at greater risk.118
HelveticaNeue-Bold	13	Trained force
ArialMT	11	121. After graduating from initial training and entering service life, members serving in ‘other
ArialMT	11	ranks’ in the Army (soldier) or Navy (sailor) had an increased risk of suicide.
ArialMT	11	122. On graduation from their respective recruit or commissioning course and initial
ArialMT	11	employment training, members are assigned to a specific branch of the Army, Navy or
ArialMT	11	Air Force. These members – referred to as the Trained Force – are considered trained
ArialMT	11	and can be used in their role or occupation.119 They undertake military service duties
ArialMT	11	and obligations, and pursue career paths. They are exposed to ADF service culture and
ArialMT	11	likely experience time away from family, friends and support networks. Their experience
ArialMT	11	differs from that of members undertaking recruit or commissioning courses or initial
ArialMT	11	employment training.
ArialMT	11	123. We found that ex-serving males who served in the permanent forces in combat and
ArialMT	11	security roles, as soldiers of the Army Trained Force or as sailors of the Navy Trained
ArialMT	11	Force, were around twice as likely to die by suicide as Australian males (117% and
ArialMT	11	95% higher, respectively). Other groups of ex-serving males who served in the
ArialMT	11	permanent forces in combat and security roles in the Trained Force, including officers
ArialMT	11	and Air Force aviators, were not found to be at risk.120
ArialMT	11	124. Ex-serving females who served in the permanent forces as soldiers in the Army Trained
ArialMT	11	Force are 2.67 times (167%) more likely to die by suicide than Australian females.
ArialMT	11	Other groups of ex-serving females who served in the permanent forces in the Trained
ArialMT	11	Force were found not to be at greater risk.121
HelveticaNeue-Bold	13	Deployment
ArialMT	11	125. Our analysis found that ex-serving males who served in combat and security roles in
ArialMT	11	the permanent forces and who were deployed where there was direct or indirect risk of
ArialMT	11	harm, have an increased risk of suicide.
ArialMT	9	234 Royal Commission into Defence and Veteran Suicide: Final Report
ArialMT	11	126. For the purposes of our analysis, ‘deployment’ refers to ADF approved operations,
ArialMT	11	including:
ArialMT	11	• warlike – where ADF members are exposed to a direct risk of harm from
ArialMT	11	hostile forces
ArialMT	11	• non-warlike – where ADF members are exposed to an indirect risk of harm
ArialMT	11	from hostile forces, and have not been to a warlike deployment
ArialMT	11	• peacetime – where ADF members have been deployed to peace-keeping
ArialMT	11	missions, border-protection activities outside of Australia, operations to deliver
ArialMT	11	humanitarian aid or domestic service in providing aid to the civilian community
ArialMT	11	during emergency situations.122
ArialMT	11	127. Ex-serving males who served in the permanent forces in combat and security roles
ArialMT	11	with warlike or non-warlike operational service are over twice as likely to die by suicide
ArialMT	11	than Australian males (108% and 116% higher, respectively).
ArialMT	11	128. Ex-serving males who served in the permanent forces in combat and security roles
ArialMT	11	with ‘peacetime’ operational deployment only were found not to be at greater risk.123
ArialMT	11	129. No groups of ex-serving females who served in the permanent forces with operational
ArialMT	11	deployment were found to be at risk.124
HelveticaNeue-Bold	14	Suicide rates of ex-serving members who served solely in the
HelveticaNeue-Bold	14	reserve forces
ArialMT	11	130. Our analysis of rates of suicide revealed different findings for ex-serving males and
ArialMT	11	females who served soley in reserve forces when compared to those who had served
ArialMT	11	in permanent forces.
HelveticaNeue-Bold	13	Ex-serving males who served solely in the reserve forces
ArialMT	11	131. In contrast to the high rates of suicide for males who had served in the permanent
ArialMT	11	forces, ex-serving males who served solely in the reserve forces are no more or less
ArialMT	11	likely to die by suicide than Australian males.125
ArialMT	11	132. To explore whether this finding holds for various sub-populations, we studied rates of
ArialMT	11	suicide in various sub-populations of ex-serving males who served solely in the reserve
ArialMT	11	forces. The categories studied were:
ArialMT	11	• age
ArialMT	11	• service arm
ArialMT	11	• length of service
ArialMT	11	• time since separation
ArialMT	11	• rank
ArialMT	9	1 Understanding suicide 235
ArialMT	11	• separation reason
ArialMT	11	• deployment history
ArialMT	11	• enlistment age
ArialMT	11	• occupational group
ArialMT	11	• occupation
ArialMT	11	• separation during initial training
ArialMT	11	• whether they were in the Trained Force, had reported a WHS injury or been
ArialMT	11	involved in disciplinary action.
ArialMT	11	133. Ex-serving males who served solely in the reserve forces for less than a year were
ArialMT	11	the only sub-population of this cohort that we identified as having an increased risk of
ArialMT	11	suicide. We found they were 56% more likely to die by suicide than Australian males.
ArialMT	11	134. Suicide rates for the remaining sub-populations were not statistically significantly higher
ArialMT	11	than those of Australian males. This included those who separated involuntarily for
ArialMT	11	medical reasons or for the reason ‘retention-not-in-service-interest’.
ArialMT	11	135. Given that many of these sub-populations were ‘at-risk’ for ex-serving males who
ArialMT	11	had served in the permanent forces, this finding is significant. It suggests that factors
ArialMT	11	related to service in the permanent forces result in higher suicide rates in ex-serving
ArialMT	11	males but not in ex-serving males who served solely in the reserve forces. It may be
ArialMT	11	that males serving in the permanent forces are exposed to, or are more susceptible
ArialMT	11	to, one or more risk factors that are different from those to which males serving in the
ArialMT	11	reserve forces are exposed. It could also be that the former are lacking access to one
ArialMT	11	or more protective factors. Or it could be some other unknown influence. (For further
ArialMT	11	information, see Part 2, Serving the nation.)
HelveticaNeue-Bold	13	Ex-serving females who served solely in the reserve forces
ArialMT	11	136. Ex-serving females who served solely in the reserve forces are 2.04 times (104%) more
ArialMT	11	likely to die by suicide than Australian females. As outlined above, this differs from the
ArialMT	11	outcome observed for males who served solely in the reserve forces, where only those
ArialMT	11	who separated within one year were at greater risk of suicide than Australian males.
ArialMT	11	137. In particular, we found sub-populations of ex-serving females who served solely in the
ArialMT	11	reserve forces that were at greater risk of suicide are those of ‘other ranks’ (that is,
ArialMT	11	not training to be officers) who separated during initial Army training, and females who
ArialMT	11	enlisted as minors.
ArialMT	11	138. Ex-serving females who served solely in the reserve forces and who separated during
ArialMT	11	initial Army training and were other ranks are 3.25 times (225%) more likely to die by
ArialMT	11	suicide than Australian females.
ArialMT	9	236 Royal Commission into Defence and Veteran Suicide: Final Report
ArialMT	11	139. Ex-serving females who served solely in the reserve forces and enlisted as minors
ArialMT	11	(aged 16 or 17) are almost three times more likely to die by suicide than Australian
ArialMT	11	females (189% higher). ‘Enlistment age’ refers to the age a member was hired by the
ArialMT	11	ADF. The minimum age members can join the ADF is now 17, but used to be 16.
HelveticaNeue-Bold	18	1.4 Military-related risk and protective factors,
HelveticaNeue-Bold	18	transition points and stressors
ArialMT	11	140. As with the general population, there is no definitive list of military-related causal risk
ArialMT	11	factors or protective factors for suicide, and little recent progress has been made in the
ArialMT	11	identification of such factors.126
ArialMT	11	141. The National Suicide Prevention Adviser, Ms Christine Morgan said:
ArialMT	11	Understanding more about the diversity of stressors and life events that can
ArialMT	11	set someone on a trajectory towards suicide is essential for delivering effective
ArialMT	11	early intervention.127
ArialMT	11	142. In this section, we identify military-related stressors, transition points and risk factors
ArialMT	11	identified by expert sources that can contribute to distress. We discuss them in
ArialMT	11	connection to findings from our research program.
ArialMT	11	143. We draw on nearly 900 private sessions, 5,865 lived experience submissions and
ArialMT	11	70 lived experience witness accounts of serving and ex-serving members and their
ArialMT	11	families. From this, we build a picture of key military-related risks and stressors that
ArialMT	11	can contribute to ‒ and protective factors that can protect against ‒ suicidal distress,
ArialMT	11	suicidality and death by suicide.
ArialMT	11	144. In section 1.4.2, we draw on representative examples of lived experience accounts.
ArialMT	11	With each passage and quote from those with lived experience of suicidal behaviour,
ArialMT	11	we build a case that ADF service involves factors and stressors that increase the risk
ArialMT	11	of suicide for both serving and ex-serving members. These experiences are cumulative
ArialMT	11	and affect the lives of serving and ex-serving members both during and after service.
HelveticaNeue-Bold	16	1.4.1 What did the experts say?
ArialMT	11	145. In this section, we discuss military-related suicide risk and protective factors. We
ArialMT	11	begin by reviewing what the experts have said over the past 30 years in key academic
ArialMT	11	literature and recent government reports.
ArialMT	11	146. A military career has a number of typical phases, including initial training, serving as
ArialMT	11	a member of the Trained Force, deployment (for some members), transition and post-
ArialMT	11	service, as discussed in section 1.3.1. Each phase can be associated with different
ArialMT	11	stressful events or situational stressors related to military life.
ArialMT	9	1 Understanding suicide 237
HelveticaNeue-Bold	14	Surgeon General ADF directive
ArialMT	11	147. These phases and, in particular, the acknowledgement of different stressors
ArialMT	11	experienced by ADF members in initial training compared to those in the Trained Force
ArialMT	11	are reflected in the 1991 Surgeon General Australian Defence Force Health Policy
ArialMT	11	Directive 209. It states:
ArialMT	11	There are some aspects of Service life which may put particular stress on
ArialMT	11	individual serving members:
ArialMT	11	For new recruits undergoing the intense period of initial training and induction into
ArialMT	11	Service life, some may have difficulty coping with:
ArialMT	11	• removal from the family environment,
ArialMT	11	• strict disciplinary standards of the military;
ArialMT	11	• requirement to reach and maintain high standards of physical fitness;
ArialMT	11	• the need to successfully complete a number of academic requirements in a
ArialMT	11	limited time; and
ArialMT	11	• uncertainties regarding their decision to join the ADF.
ArialMT	11	Serving members [in the Trained Force], in addition to the above, may also
ArialMT	11	experience the following stresses to a greater degree than their civilian
ArialMT	11	counterparts:
ArialMT	11	• posting turbulence, with the associated difficulties of settling a family into
ArialMT	11	a new area (this may occur every couple of years and more frequently for
ArialMT	11	some);
ArialMT	11	• operational requirements, entailing deployment to potentially hostile areas or
ArialMT	11	to regions with only a limited support infrastructure;
ArialMT	11	• separation from family at frequent intervals, such as for training requirements;
ArialMT	11	• financial difficulties, arising from family separation and frequent removals,
ArialMT	11	often exacerbated by the inability of spouses to pursue a settled career;
ArialMT	11	• increased work-related pressures, in association with financial and manpower
ArialMT	11	constraints; and
ArialMT	11	• the ever-present disciplinary requirements of the ADF.128
ArialMT	11	148. The ADF health policy directive discusses how serving members who are deployed
ArialMT	11	may also experience the following stressors to a greater degree than their civilian
ArialMT	11	counterparts:
ArialMT	11	• operational requirements, entailing deployment to potentially hostile areas; …
ArialMT	11	• separation from family at frequent intervals, such as for overseas service …129
ArialMT	9	238 Royal Commission into Defence and Veteran Suicide: Final Report
ArialMT	11	149. From other reviews and inquiries, we have identified that ADF members leaving
ArialMT	11	service may also experience the following stressors to a greater degree than their
ArialMT	11	civilian counterparts:
ArialMT	11	• family and relocation-related stressors130
ArialMT	11	• claims processes131
ArialMT	11	• discontinuity between the healthcare systems of the ADF to the DVA system132
ArialMT	11	• looking for new employment.133
HelveticaNeue-Bold	14	Australian Institute for Suicide Research and Prevention
ArialMT	11	150. A 2012 Australian Institute for Suicide Research and Prevention report, led by
ArialMT	11	Professor Kairi Kõlves, was prepared as part of the first review of the ADF Suicide
ArialMT	11	Prevention Program.134 In-depth interviews with international experts in military suicide
ArialMT	11	identified risk and protective factors for serving and ex-serving members.
ArialMT	11	151. For risk factors, the report stated:
ArialMT	11	Military culture itself is considered as a risk factor, in that it is more masculine
ArialMT	11	and aggressive, involves a large amount of training, and is not conducive to
ArialMT	11	help-seeking behaviour (promotes stigma). More specifically, the environment
ArialMT	11	may act as a stressor for pre-existing vulnerabilities, such as traumatic
ArialMT	11	childhood experiences.135
ArialMT	11	The young age of many soldiers may also be a factor in that they are less
ArialMT	11	resilient.136
ArialMT	11	Deployment is also a risk factor, given the increased exposure to stressful
ArialMT	11	situations and higher incidence of psychological conditions, such as depression
ArialMT	11	and PTSD.137
ArialMT	11	Military lifestyle itself is a major risk factor; … the decrease in the level of social
ArialMT	11	support and integration as well as the frequent relocations due to deployment and
ArialMT	11	the nature of the military career.138
ArialMT	11	Exposure to traumatic stress is another risk factor; … the military [is] a ‘crisis
ArialMT	11	organisation’, in that it prepares people to be able to deal with highly stressful
ArialMT	11	situations that would otherwise potentially cause post-traumatic conditions. Of
ArialMT	11	all professions, the military is at the highest risk for traumatic stress.139
ArialMT	11	The code of honour and the separate set of military laws may also increase
ArialMT	11	the risk, as they may unfairly disgrace, dishonour, and punish military members,
ArialMT	11	as the system (of honour and judgment) is not always reasonable. The ‘offence’
ArialMT	11	may have occurred due to something that could be treatable by a mental health
ArialMT	11	care professional. For example, those that are repatriated from abroad are at
ArialMT	11	a much higher risk of suicide, especially due to the perceived shame of not
ArialMT	11	having completed their full assignment period, whether it is for misconduct
ArialMT	11	or medical reasons.140
ArialMT	9	1 Understanding suicide 239
ArialMT	11	Disciplinary action. Those undergoing disciplinary action can be shunned for
ArialMT	11	dishonouring or discrediting the unit and their colleagues, resulting in a sense of
ArialMT	11	burdensomeness or thwarted belongingness.141
ArialMT	11	The lack of social support either from family or friends or just not being part of
ArialMT	11	the group is considered as a risk factor. This may be associated with the stress
ArialMT	11	placed on intimate relationships due to frequent relocations (making it difficult for
ArialMT	11	the partner to retain employment) and periods of separation while on deployment,
ArialMT	11	which potentially increases the risk of infidelity.142
ArialMT	11	152. For protective factors, the report identified:
ArialMT	11	• Psychological and psychiatric screening of would-be soldiers
ArialMT	11	• Higher level of medical care (including mental health care) than the
ArialMT	11	civilian population
ArialMT	11	• [That] the degree of organisation in the military makes it easier to
ArialMT	11	implement a suicide prevention program than in the civilian community
ArialMT	11	• The ‘healthy force effect’ (that people who join the military are
ArialMT	11	generally healthier)
ArialMT	11	• Leadership
ArialMT	11	• Morale
ArialMT	11	• Cohesion
ArialMT	11	• A guaranteed job
ArialMT	11	• Participation in a socially valued and rewarding profession
ArialMT	11	• Group cohesion.143
HelveticaNeue-Bold	14	The Boss Report
ArialMT	11	153. In September 2021, Dr Bernadette Boss CSC, Interim National Commissioner for
ArialMT	11	Defence and Veteran Suicide Prevention, released her Preliminary Interim Report
ArialMT	11	(the Boss Report).144 In it, Dr Boss, identified the following as potential risk factors for
ArialMT	11	suicide for both serving and ex-serving members:
ArialMT	11	• younger age
ArialMT	11	• being a general enlistee
ArialMT	11	• shorter length of service
ArialMT	11	• experience of unacceptable behaviour (including bullying and sexual abuse)
ArialMT	11	• post-traumatic stress disorder
ArialMT	11	• traumatic brain injury
ArialMT	11	• moral injury
ArialMT	11	• inadequate sleep
ArialMT	9	240 Royal Commission into Defence and Veteran Suicide: Final Report
ArialMT	11	• anxiety and depression
ArialMT	11	• schizophrenia or bipolar disorder
ArialMT	11	• chronic pain
ArialMT	11	• cognitive or biological problems
ArialMT	11	• anger
ArialMT	11	• alcohol misuse
ArialMT	11	• involuntary discharge
ArialMT	11	• unemployment
ArialMT	11	• loss of identity on discharge
ArialMT	11	• homelessness
ArialMT	11	• deployment
ArialMT	11	• interactions with DVA
ArialMT	11	• insufficient access to mental health service.145
ArialMT	11	154. Regarding protective factors, Dr Boss noted:
ArialMT	11	Veterans may also possess unique protective factors related to their service, such
ArialMT	11	as resilience or a strong sense of belonging to a unit. Community veteran support,
ArialMT	11	organisation assistance and access to supports and entitlements may have a
ArialMT	11	protective effect.146
HelveticaNeue-Bold	14	Phoenix Australia
Arial-ItalicMT	11	155. The 2023 Phoenix Australia report, ADF members and ex-members suicide literature
ArialMT	11	review: An update, identified risk factors for current serving members. These included:
ArialMT	11	• the presence of mental or physical health problems
ArialMT	11	• cumulative trauma exposure (including military sexual trauma and bullying)
ArialMT	11	• chronic pain
ArialMT	11	• involuntary (medical or administrative) discharge from the military.147
ArialMT	11	156. In ex-serving members, they may also include loneliness and lack of life purpose.148
ArialMT	11	157. There are also factors that promote resilience and maintain wellbeing among military
ArialMT	11	members and may act as protective factors against suicide. Among early career ADF
ArialMT	11	members, more frequent use of adaptive cognitive coping styles, such as acceptance
ArialMT	11	and reappraisal, was associated with fewer symptoms of posttraumatic stress and
ArialMT	11	psychological distress over time. The same protective association was found for
ArialMT	11	adequate levels of sleep. Higher levels of social support from friends, family and
ArialMT	11	colleagues, higher unit morale and lower levels of negative interactions with others
ArialMT	11	were also associated with fewer symptoms of psychological disorder.149
ArialMT	9	1 Understanding suicide 241
ArialMT	11	158. Other protective factors included high levels of bonding or connectedness to family,
ArialMT	11	positive temperament, high future expectation/orientation, high social competency and
ArialMT	11	problem-solving skills. Pets and hobbies were also protective.150
ArialMT	11	159. As the three reports note that while military service may convey protective factors, it
ArialMT	11	also exposes serving members to risk factors. Although not all serving and ex-serving
ArialMT	11	members are at higher risk of suicide, we have identified that some of the same factors
ArialMT	11	that are protective during service, can also make service a risk factor, both during and
ArialMT	11	post service.
HelveticaNeue-Bold	16	1.4.2 Protective and risk factors can be two sides of the
HelveticaNeue-Bold	16	same coin
ArialMT	11	160. Aspects of military culture and service life such as hierarchy, training and tempo give
ArialMT	11	rise to various organisational structures and norms, and patterns of behaviour and
ArialMT	11	experience. Some of these are rightly identified as protective against suicide and
ArialMT	11	suicidality and others are clearly risk factors. In this section we discuss how a single
ArialMT	11	aspect of Defence culture can give rise to both risk and protective factors.
ArialMT	11	161. Risk and protective factors are highly contextual, so a characteristic that is protective
ArialMT	11	within one context can be highly detrimental in another. For instance, a high degree of
ArialMT	11	self-reliance is protective in combat situations and service life generally. However, it
ArialMT	11	can be a risk factor in the context of the member experiencing mental ill health, as they
ArialMT	11	are more likely to stay silent and not seek help or treatment.
ArialMT	11	162. This section explores three aspects of military culture and service life that give rise to
ArialMT	11	protective factors and risk factors:
ArialMT	11	• a worldview of ‘insiders’ and ‘outsiders’
ArialMT	11	• the culture of military masculinity
ArialMT	11	• the intensive training that is part of service life.
HelveticaNeue-Bold	14	A worldview of ‘insiders’ and ‘outsiders’
ArialMT	11	163. Recruits are often excited to join the military as it can offer purpose, identity, belonging
ArialMT	11	and prospects of career advancement. However, to become a serving member requires
ArialMT	11	a transformation on multiple levels. As Professor Ben Wadham wrote in the Mapping
Arial-ItalicMT	11	Service and Transition to Suicide and Suicidality report:
ArialMT	11	Any form of basic training involves learning to prosecute violence using weapons,
ArialMT	11	or hand-to-hand combat. To be effective, this training requires the resocialisation
ArialMT	11	of the civilian into a service member. The changes are cultural, psychological, and
ArialMT	11	physical – the member is transformed by the process.151
ArialMT	11	164. One aspect of this transformation is being socialised into military culture. A fundamental
ArialMT	11	aspect of military culture that underpins the capability of members to use lethal weapons
ArialMT	11	against Australia’s enemies is a worldview of ‘us and them’, or insiders and outsiders.
ArialMT	9	242 Royal Commission into Defence and Veteran Suicide: Final Report
ArialMT	11	165. According to Professor Wadham, ‘this separation is the basis of any form of violence;
ArialMT	11	to be able to see “the other” in terms of “them” permits their violation or termination’.152
ArialMT	11	A worldview based on insiders and outsiders distances serving members from civilians
ArialMT	11	and civilian ways of thinking, strengthens bonds within the military unit and generates
ArialMT	11	the ‘esprit de corps’ that is foundational to military culture.153
ArialMT	11	166. The positive side of esprit de corps is well known and well documented. It is behind
ArialMT	11	several of the protective factors against suicide that then Chief of the Defence Force,
ArialMT	11	General Angus Campbell AO DSC, outlined in evidence. These include a ‘strong sense
ArialMT	11	of purpose, meaning and identity … social support, high unit morale and fewer negative
ArialMT	11	interactions with others’.154
ArialMT	11	167. This very same socialisation into ‘military ways of thinking and doing’ has a negative
ArialMT	11	dimension as well. This worldview cannot be quarantined to one domain, but pervades
ArialMT	11	military culture.155
ArialMT	11	168. This was examined in a 2011 report by Major General Craig Orme AM CSC (Retd).
ArialMT	11	Major General Orme led an investigation into ADF culture following an incident of
ArialMT	11	military sexual abuse that became known as the ‘Skype sex scandal’. His report,
Arial-ItalicMT	11	Beyond Compliance: Professionalism, Trust and Capability in the Australian Profession
ArialMT	11	of Arms (the Orme report), stated:
ArialMT	11	Social stratification coupled with a male-dominated cultural model can lead to
ArialMT	11	multiple variations of the ‘winners’ or ‘insiders’; and ‘losers’ or ‘outsiders’. The
ArialMT	11	‘insiders’ are those who are socially strong and conform to the cultural ideal; the
ArialMT	11	‘outsiders’ are those who are judged to fail in or pose a risk for the culture or are
ArialMT	11	not accepted as part of the winning group.156
ArialMT	11	169. Major General Orme called it a paradox that ‘a root cause of poor conduct in the
ArialMT	11	ADF … is also a driver of exemplary performance and cohesion in military culture’.157
ArialMT	11	He called it ‘tribalism’ and said:
ArialMT	11	[it] can become an extreme expression of group cohesion … [and is] often
